公路編號,公路編碼,隸屬縣市,管養單位,管養工務段,調查日期,坐標-X-TWD97,坐標-Y-TWD97,坐標-E-WGS84,坐標-N-WGS84,起點樁號,隸屬鄉鎮,隸屬村里,坐標Z（公尺）,設置位置,編號,種類,性質,牌面內容,現況,是否為公路局設置,備註,牌面方向
台3,P0030,新竹縣,北區養護工程分局,新竹工務段,2023/5/15,248571.3,2732258.4,120.9858803,24.6973865,90K+442,峨眉鄉,富興村,121.63,右側,S0972,禁制,限5,60,良好,是,,逆向
台3,P0030,新竹縣,北區養護工程分局,新竹工務段,2023/5/9,248501.6,2732193.4,120.9851917,24.6968,90K+539,峨眉鄉,富興村,124.69,右側,S1034,禁制,限5,60,良好,是,,順向
台3,P0030,新竹縣,北區養護工程分局,新竹工務段,2023/5/9,248050.1,2732030.8,120.9807303,24.69533113,91K+023,峨眉鄉,富興村,126.72,右側,S0729,禁制,限5,60,良好,是,右側,順向
台3,P0030,新竹縣,北區養護工程分局,新竹工務段,2024/11/27,247654.9817,2731901.458,120.9768252,24.69414548,91K+441,峨眉鄉,富興村,149.95,左側,S1088,禁制,限5,60,良好,是,,逆向
台3,P0030,新竹縣,北區養護工程分局,新竹工務段,2015/10/31,247606.786,2731862.845,120.976349,24.69379678,91K+506,峨眉鄉,富興村,152.716,左側,S0820,禁制,限5,60,良好,是,左側,逆向
台3,P0030,新竹縣,北區養護工程分局,新竹工務段,2022/11/25,247210.9,2731224.4,120.9724381,24.6880493,92K+432,峨眉鄉,富興村,121.18,右側,S1022,禁制,限5,60,良好,是,,逆向
台3,P0030,新竹縣,北區養護工程分局,新竹工務段,2023/5/11,246790.6,2731157.5,120.9682849,24.68744447,92K+888,峨眉鄉,富興村,114.91,右側,S0785,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,246360.7,2730599.2,120.9640374,24.6824026,93K+631,頭份鎮,珊湖里,78,右側,S2147,禁制,限5,50,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,246445.8,2730436.5,120.9648792,24.68093378,93K+817,頭份鎮,珊湖里,76.123,右側,S0041,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,246583.7,2730051.1,120.9662427,24.67745474,94K+237,頭份鎮,珊湖里,87.803,左側,S0034,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,246579.333,2729637.061,120.9662006,24.67369876,94K+655,三灣鄉,銅鏡村,91.875,左側,S0044,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,246545.893,2729300.395,120.965871,24.670659,95K+006,三灣鄉,銅鏡村,83,左側,S0078,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,246494.9,2728955.3,120.965368,24.66756053,95K+353,三灣鄉,銅鏡村,86.501,右側,S0107,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,246485.045,2728734.356,120.9652712,24.66554822,95K+584,三灣鄉,三灣村,91.602,右側,S0125,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,246485.258,2728734.464,120.9652733,24.6655492,95K+584,三灣鄉,三灣村,91.491,右側,S0127,禁制,限5,40,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,246473.4,2728698.6,120.9651558,24.66524291,95K+620,三灣鄉,三灣村,92.477,右側,S0129,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,246453.9,2728587.1,120.9649634,24.6642363,95K+732,三灣鄉,三灣村,99.073,左側,S0086,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,246379.2,2728006.2,120.9642272,24.65899077,96K+342,三灣鄉,三灣村,127.157,右側,S0147,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,246047.447,2727453.467,120.9609512,24.65398228,97K+001,三灣鄉,三灣村,130.753,左側,S0120,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245990.867,2727425.948,120.9603923,24.65373367,97K+062,三灣鄉,三灣村,130.453,右側,S0159,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245892.983,2727382.159,120.9594254,24.65333805,97K+171,三灣鄉,三灣村,129.332,左側,S0142,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,245429.3,2727054,120.9548455,24.6503917,97K+761,三灣鄉,三灣村,124.53,左側,S2153,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,245383.9,2726936.4,120.9543972,24.6493297,97K+912,三灣鄉,三灣村,124.9,左側,S2155,禁制,限5,50,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/5/31,245400.1,2726759,120.9545585,24.6477277,98K+087,三灣鄉,三灣村,116.06,右側,S1,禁制,限5,40,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,245399,2726458,120.9545482,24.6449926,98K+356,南庄鄉,員林村,0,左側,S6,禁制,限5,40,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,245419.7,2726303.1,120.9547533,24.64361168,98K+556,南庄鄉,員林村,113.207,右側,S0221,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245523.599,2725662.863,120.9557816,24.63781383,99K+213,南庄鄉,員林村,118.471,右側,S0235,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,245542.6,2725641.6,120.9559695,24.6376391,99K+233,三灣鄉,北埔村,117.399,左側,S0190,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245600.157,2725387.761,120.9565387,24.6353302,99K+498,南庄鄉,員林村,128.978,左側,S0202,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,244999.7,2723731.5,120.9506131,24.62039148,101K+374,三灣鄉,大河村,122.408,右側,S0301,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,245001,2723693.5,120.9506263,24.6200489,101K+412,三灣鄉,大河村,120.58,左側,S2159,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,244451.7,2723280.3,120.9452023,24.61631629,102K+438,三灣鄉,大河村,90.301,左側,S0286,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,244697.4,2723269.6,120.9476296,24.6162203,102K+683,三灣鄉,大河村,81.22,右側,S2120,禁制,限5,60,尚佳,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,244899.407,2723247.83,120.9496245,24.61600697,102K+889,三灣鄉,大河村,70.58,右側,S0367,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,244984.7,2723219.9,120.9504668,24.6157722,102K+984,三灣鄉,大河村,70.16,右側,S2122,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245099.307,2723072.198,120.9515994,24.61442186,103K+184,三灣鄉,大河村,73.747,右側,S0381,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245141.083,2723070.115,120.952012,24.61440319,103K+223,三灣鄉,大河村,75.312,左側,S0308,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245720.796,2722905.129,120.9577379,24.61291527,103K+938,三灣鄉,大河村,81.62,右側,S0405,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245741.339,2722902.648,120.9579408,24.61289293,103K+950,三灣鄉,大河村,81.752,左側,S0340,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,245757,2722165,120.9580981,24.6062503,104K+739,三灣鄉,大河村,92.97,右側,S1869,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,245844.4,2721870.3,120.9589616,24.6035899,105K+048,三灣鄉,大河村,106.23,左側,S1906,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,245213.243,2720614.418,120.952733,24.59223127,106K+559,獅潭鄉,百壽村,149.3,左側,S0432,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,244322.3,2719950.8,120.9439385,24.58625382,107K+771,獅潭鄉,百壽村,177.127,右側,S0529,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,244329.929,2719914.589,120.9440135,24.58590961,107K+807,獅潭鄉,百壽村,174.578,左側,S0474,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,244154.1,2719525.4,120.9422788,24.58241269,108K+242,獅潭鄉,百壽村,168.44,左側,S0490,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,244045.559,2719397.337,120.9412078,24.58123834,108K+413,獅潭鄉,百壽村,159.766,右側,S0541,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,243829.837,2718809.093,120.9390804,24.5759263,109K+048,獅潭鄉,百壽村,139.512,左側,S0514,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,243199.072,2717519.147,120.9328589,24.56427687,110K+707,獅潭鄉,永興村,180.921,右側,S0619,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,243170.4,2717390.7,120.9325768,24.5631348,110K+841,獅潭鄉,永興村,184.77,右側,S2126,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,243131,2717338.9,120.9321878,24.5626664,110K+904,獅潭鄉,永興村,182.76,左側,S2171,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,243025.695,2717227.912,120.9311487,24.56164656,111K+068,獅潭鄉,永興村,181.905,左側,S0610,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/8/10,242664.617,2716744.383,120.9275866,24.55727915,111K+681,獅潭鄉,永興村,194.248,右側,S0637,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,242365.919,2715932.036,120.9246423,24.5499431,112K+596,獅潭鄉,新店村,186.524,左側,S0654,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,242395.729,2715701.801,120.9249378,24.54786447,112K+840,獅潭鄉,新店村,195.168,右側,S0673,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,242417.4,2715633.2,120.9251521,24.5472628,112K+912,獅潭鄉,新店村,199.12,左側,S2175,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,242311.9,2715495.5,120.9241112,24.54601887,113K+082,獅潭鄉,新店村,203.075,右側,S0681,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,242192.9,2715317.3,120.9229379,24.54440938,113K+296,獅潭鄉,新店村,201.873,右側,S0689,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,242147.707,2715225.755,120.9224922,24.54356505,113K+400,獅潭鄉,新店村,202.555,左側,S0666,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,242096.9,2715106,120.9219912,24.54250074,113K+529,獅潭鄉,新店村,203.824,左側,S0676,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,241842.857,2714811.946,120.9194855,24.53982722,113K+919,獅潭鄉,新店村,212.547,左側,S0682,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,241693.027,2714677.546,120.9180074,24.53861294,114K+118,獅潭鄉,新店村,214.326,右側,S0711,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,241711.179,2714484.768,120.9181877,24.53687246,114K+315,獅潭鄉,新店村,217.982,左側,S0690,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,241721.9,2714347.6,120.9182943,24.5356516,114K+452,獅潭鄉,和興村,221.03,右側,S2132,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,241670.867,2714060.733,120.9177923,24.53304366,114K+750,獅潭鄉,和興村,228.648,左側,S0734,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,241655.2,2714058.1,120.9176372,24.53303723,114K+756,獅潭鄉,和興村,228.922,右側,S0735,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/3/22,241622.3,2713751.9,120.9173144,24.53027226,115K+061,獅潭鄉,和興村,239.499,左側,S0740,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,241596.1,2713730,120.9170568,24.5300748,115K+092,獅潭鄉,和興村,239.49,右側,S2134,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,241217.8,2713548.6,120.9133237,24.5284341,115K+606,獅潭鄉,和興村,247.99,左側,S1916,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,241255.757,2713172.525,120.9137007,24.52502179,116K+020,獅潭鄉,和興村,253.99,左側,S0772,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,240908.724,2711930.254,120.9102837,24.51380339,117K+396,獅潭鄉,和興村,281.407,右側,S0805,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,240968.955,2711220.689,120.9108826,24.50739711,118K+150,獅潭鄉,和興村,323.951,左側,S0824,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2020/11/29,240634,2710949.4,120.9075789,24.5049632,118K+700,獅潭鄉,和興村,360.43,左側,S1964,禁制,限5,60,良好,,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,240387.5,2710659.3,120.9051489,24.50234225,119K+126,獅潭鄉,豐林村,344.063,右側,S1965,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2020/12/8,240078.2,2710108.8,120.9021008,24.4973696,119K+811,獅潭鄉,豐林村,317.62,左側,S1978,禁制,限5,60,良好,,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,239863,2709407.8,120.8999819,24.491039,120K+573,獅潭鄉,豐林村,301.13,右側,S1971,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,239878.036,2709404.436,120.9001305,24.49099147,120K+575,獅潭鄉,豐林村,301.348,左側,S0874,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,239841.6,2709074.5,120.8997733,24.4880297,120K+984,獅潭鄉,豐林村,297,右側,S2136,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,239482.4,2708500.6,120.8962335,24.482845,121K+793,獅潭鄉,新豐村,290.57,右側,S2138,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,239433.2,2708294.5,120.8957502,24.48098464,122K+016,獅潭鄉,新豐村,289.751,右側,S0903,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,238801,2707571.2,120.8895182,24.4744494,123K+057,獅潭鄉,新豐村,281.74,左側,S2177,禁制,限5,60,陳舊,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,238510.424,2707132.238,120.8866552,24.47046629,123K+594,獅潭鄉,竹木村,277.725,右側,S0943,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,238524.074,2707126.774,120.8867899,24.47041706,123K+594,獅潭鄉,竹木村,277.66,左側,S0940,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,238555.6,2706968,120.8871019,24.4690008,123K+776,獅潭鄉,竹木村,274.53,左側,S2179,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,238220.72,2705933.972,120.8838072,24.45964497,125K+307,獅潭鄉,竹木村,251.176,右側,S0997,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,238230.941,2705923.718,120.8839081,24.45955246,125K+308,獅潭鄉,竹木村,250.448,左側,S0984,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,237377.8,2705239.9,120.8754987,24.4533892,126K+470,大湖鄉,富興村,259.69,右側,S2144,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,237206.8,2704515.7,120.8738186,24.4468486,127K+246,大湖鄉,富興村,260.18,右側,S2146,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,237231.9,2704185.3,120.8740694,24.4438654,127K+573,大湖鄉,富興村,257.62,左側,S2181,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,237046.4,2703749.7,120.8722434,24.43993142,128K+056,大湖鄉,富興村,259.342,右側,S1111,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,236698.3,2702773.1,120.868819,24.43111053,129K+093,大湖鄉,富興村,270,中央,S0015C,禁制,限5,60,良好,是,中央,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,236671.11,2702700.134,120.8685519,24.43043404,129K+172,大湖鄉,富興村,270.814,中央,S0020C,禁制,限5,60,良好,是,中央,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,236479.7,2702374.3,120.8666672,24.42750771,129K+551,大湖鄉,靜湖村,272.054,中央,S0027C,禁制,限5,60,良好,是,中央,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,236226.926,2701811.403,120.86418,24.42240577,130K+173,大湖鄉,明湖村,286.623,中央,S0044C,禁制,限5,60,良好,是,中央,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,236226.611,2701810.851,120.8641769,24.42240079,130K+174,大湖鄉,明湖村,285.994,中央,S0046C,禁制,限5,60,良好,是,中央,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,236113.9,2701316.8,120.8630706,24.41795622,130K+679,大湖鄉,大寮村,286.247,中央,S0060C,禁制,限5,60,良好,是,中央,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,236255.39,2700700.885,120.8644714,24.41237909,131K+371,大湖鄉,大寮村,284.919,右側,S1139,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,236255.39,2700700.885,120.8644714,24.41237909,131K+371,大湖鄉,大寮村,284.919,右側,S1141,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2020/4/21,236341.4,2700200.4,120.8653244,24.4078781,131K+891,大湖鄉,大寮村,286.18,左側,S1938,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/4/15,236509.1,2699651.3,120.8669826,24.40292177,132K+500,大湖鄉,大寮村,296.541,左側,S1160,禁制,限5,60,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/4/15,236506.8,2699620.8,120.8669608,24.40264603,132K+525,大湖鄉,大寮村,295.17,右側,S1155,禁制,限5,50,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/8/17,236509.4,2699537.5,120.8669867,24.40189437,132K+614,大湖鄉,南湖村,291.127,右側,S1163,禁制,限5,50,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/8/17,236540.8,2699401.9,120.8672976,24.40067047,132K+754,大湖鄉,南湖村,289.038,左側,S1164,禁制,限5,50,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/8/16,236562.4,2699296.4,120.8675121,24.3997177,132K+860,大湖鄉,南湖村,287.82,右側,S1777,禁制,限5,50,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/9/15,236559.4,2699203.3,120.8674835,24.398877,132K+966,大湖鄉,義和村,287.724,右側,S1171,禁制,限5,50,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2023/8/16,236491.1,2699100.1,120.8668107,24.3979449,133K+092,大湖鄉,義和村,288.89,左側,S2090,禁制,限5,50,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,236315.2,2699001.5,120.8650772,24.39705268,133K+298,大湖鄉,義和村,293.872,左側,S1190,禁制,限5,50,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,236269.2,2699053.1,120.8646237,24.3975189,133K+366,大湖鄉,義和村,292.96,右側,S2152,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,235195,2697723.9,120.8540465,24.38550751,135K+423,大湖鄉,義和村,325.091,右側,S1231,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,234991.1,2697416,120.8520398,24.38272559,135K+793,大湖鄉,義和村,334.458,左側,S1248,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,234742.952,2697179.713,120.8495957,24.38057207,136K+140,大湖鄉,義和村,344.696,左側,S1256,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,234733.988,2697192.39,120.8495072,24.38068645,136K+145,大湖鄉,義和村,344.204,右側,S1243,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,233844.3,2696348.314,120.8407462,24.37305624,137K+542,大湖鄉,栗林村,420.5,右側,S1295,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2025/7/21,233828,2696237.8,120.8405867,24.3720754,137K+654,大湖鄉,栗林村,419.68,左側,S2189,禁制,限5,50,良好,是,,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,233061.191,2694220.073,120.833052,24.35383181,140K+124,大湖鄉,新開村,344.905,右側,S1363,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,233074.558,2694180.993,120.8331842,24.3534791,140K+161,大湖鄉,新開村,344.024,左側,S1368,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2019/8/27,232744.6,2693726.8,120.8299379,24.3493916,140K+748,大湖鄉,新開村,341.37,右側,S1879,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2019/8/27,232277.8,2692663,120.8253499,24.3397816,142K+046,卓蘭鎮,西坪里,345.46,右側,S1885,禁制,限5,60,良好,是,,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,232212.367,2692623.91,120.8247059,24.33941042,142K+123,卓蘭鎮,西坪里,348.23,右側,S1415,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2019/8/27,231984,2692632.5,120.8224553,24.3395027,142K+388,卓蘭鎮,西坪里,362.01,左側,S1924,禁制,限5,60,良好,是,牌面未異動更新相片,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231904.29,2692747.997,120.8216683,24.34052728,142K+528,卓蘭鎮,西坪里,368.578,右側,S1427,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231731.542,2692747.218,120.8199659,24.34051823,142K+703,卓蘭鎮,西坪里,374.898,右側,S1433,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231570.391,2692691.004,120.8183785,24.34000878,142K+873,卓蘭鎮,西坪里,365.457,左側,S1416,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,230396.597,2692081.969,120.8068193,24.33449543,144K+622,卓蘭鎮,西坪里,439.374,左側,S1462,禁制,限5,60,良好,是,左側,逆向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2024/3/18,230703,2691884.2,120.8098417,24.33273053,145K+076,卓蘭鎮,苗豐里,426.5,右側,S1523,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231193.828,2691665.821,120.814681,24.33074777,145K+648,卓蘭鎮,苗豐里,403.564,右側,S1549,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231655.9,2691425.3,120.8192378,24.3285988,146K+185,卓蘭鎮,豐田里,381.293,右側,S1571,禁制,限5,60,良好,是,右側,順向
台3,P0030,苗栗縣,中區養護工程分局,苗栗工務段,2016/3/16,231697.802,2691424.673,120.8196503,24.3285764,146K+225,卓蘭鎮,西坪里,378.472,左側,S1484,禁制,限5,60,良好,是,左側,逆向
